acid,epoxide,tg
CCOc1ccc(CN(C)CC(=O)N(CCC(=O)O)CCC(=O)O)cc1,Cc1ncccc1NC(=O)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,385.3977
CCC(CC)C(=O)NCCCN(C)CC(=O)N(CCC(=O)O)CCC(=O)O,COc1ccccc1CCNC(=O)COC(=O)c1ccc(C)c(OCC2CO2)c1OCC1CO1,315.38
O=C(O)CCCCC1CCC(C(=O)CCCC(=O)O)CC1,CCCC(CCC)C(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,315.1431
Cc1cc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)ccc1NC(=O)c1ccco1,COc1ccc(NC(=O)c2c(C)cccc2OCC2CO2)cc1OCC1CO1,427.5703
Cn1ncc2ccc(CNC(=O)C(CCC(=O)O)CCC(=O)O)cc21,COc1cc(C=Cc2ccc(OCC3CO3)cc2)ccc1C=Cc1ccc(OCC2CO2)cc1,382.2689
O=C(O)COCc1cc(COCC(=O)O)cc(NC(=O)c2cccc3c2CCC3)c1,Cc1ccc(CN(C)CC(=O)N(CC2CO2)CC2CO2)cc1,379.3518
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,O=C(NCCC1CCC1)c1ccc(OCC2CO2)cc1OCC1CO1,315.4631
Cc1ncccc1Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,CCCCCCCCCCCCCCCCCCN(CCOCC1CO1)CCOCC1CO1,314.1512
O=C(O)CCONC(=O)N(CCC(=O)O)CCc1ccccc1,CC(C)(C)OC(=O)CCc1cccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,356.5112
CC(C)(CC(=O)O)C(=O)NC1CCN(CCCCC(=O)O)CC1,C=CCc1cc(OCC2CO2)ccc1OCC1CO1,326.3358
Cc1occc1C(=O)NCC(=O)Nc1cc(COCC(=O)O)cc(COCC(=O)O)c1,CNC(=O)c1ccc(C)c(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,410.9183
O=C(O)CC(=Cc1ccc2c(c1)OCO2)C(=O)O,O=C(Nc1cnn(Cc2ccccc2)c1)C(=O)N(CC1CO1)CC1CO1,408.8433
NCC1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CCCC1,O=C(NCc1ccc(N2CCCC2=O)cc1)c1ccc(OCC2CO2)cc1OCC1CO1,410.8031
O=C(O)COCCCN(CCOCC(=O)O)Cc1nccc2ccccc12,Cn1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)nn1,349.5677
CCOCc1cn(CC(=O)N(CCC(=O)O)CCC(=O)O)nn1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)C(=O)Nc1cccc(C2CCC2)c1,344.357
Cc1cc2occ(CC(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c2cc1C,Cc1cccc(CN2CCN(C(=O)c3cc(OCC4CO4)cc(OCC4CO4)n3)CC2)c1,365.7532
COC(=O)c1cccc(CNC(COCC(=O)O)COCC(=O)O)c1,Cc1c(OCC2CO2)ccc(OCC2CO2)c1C,329.0864
Cc1ccc(C(=O)O)cc1NC(=O)NCC1(C(=O)O)CCOCC1,O=C(NCc1cccc(OCC2CO2)c1)c1cccc2cc(OCC3CO3)ccc12,439.3651
CC1CN(CCOCCC(=O)O)CCN(CCOCCC(=O)O)C1,CCNC(=O)c1cccc(CNC(=O)c2cc(OCC3CO3)cc(OCC3CO3)n2)c1,319.371
CC(=O)Nc1ccc(NC(=O)CN(CCOCC(=O)O)CCOCC(=O)O)cc1,COc1ccnc(C(=O)N(CC2CO2)CC2CO2)c1,352.3834
COc1cc(C(=O)NCCC(=O)O)cc(CCC(=O)O)c1OC,CCOc1ccc(CNC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1OC,330.7701
Cc1cc(C)c(CN(CCOCC(=O)O)CCOCC(=O)O)c(C)c1,COC(=O)CN1CCN(c2ccc(NC(=O)N(CC3CO3)CC3CO3)cc2)CC1,353.1453
Cc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)c(C)c1,CCOc1ccc(OCC2CO2)c(CN2CCC(c3ccc(OCC4CO4)cc3)CC2)c1,346.053
N#Cc1ccc(OCCN(CCC(=O)O)CCC(=O)O)cc1,O=C(NC(COCC1CO1)COCC1CO1)c1cccc(NC(=O)C2CC2)c1,346.7153
Cc1cncc(CN2CCC(NC(=O)C(CCC(=O)O)CCC(=O)O)CC2)c1,Cc1cc(N=Cc2ccccc2OCC2CO2)ccc1OCC1CO1,359.2755
CC(=O)NCC(C)(C)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(COC(=O)c1cc(OCC2CO2)cc(OCC2CO2)c1)Nc1ccc(N2CCCCCC2)cc1,397.1685
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(Oc2ccccc2)cn1,O=C(NCCCN1CCCCCC1=O)c1c(OCC2CO2)cccc1OCC1CO1,369.8278
CCOC(=O)CCCNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CNC(=O)c1ccc(NC(=O)C(CC2CO2)CC2CO2)c(OC)c1,388.6811
CC(=O)Nc1ccc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)nc1,CCCN(CC(=O)OCC)C(=O)c1ccc(OCC2CO2)cc1OCC1CO1,403.2676
CC(CCC(=O)O)NC(=O)CCCC(=O)O,CC(=O)OCCc1cccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,372.7816
O=C(O)COCCN(CCOCC(=O)O)C(=O)C(=O)Nc1cccc(C(=O)c2ccccc2)c1,CCCC(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1,392.6762
O=C(O)CCCOCC(=O)N1CCC(O)(CCC(=O)O)CC1,O=C(CCC(=O)N(CC1CO1)CC1CO1)c1ccccc1,398.2786
CC(C)CN(CCC(=O)O)CC(=O)O,CC(=NOCc1ccccc1)c1ccc(OCC2CO2)cc1OCC1CO1,325.0743
O=C(O)c1ccccc1NC(=O)N1CCOC(C(=O)O)C1,O=C1Cc2ccc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)cc2N1,447.8115
CC(=O)N1CCCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1,CC1CCN(CCCCNC(=O)N(CC2CO2)CC2CO2)CC1,327.5554
O=C(O)CCc1ccc(NC(=O)NC2(CC(=O)O)CCC2)cc1,O=C(COC(=O)C(CC1CO1)CC1CO1)NC(=O)c1ccccc1,401.0664
CCC(CC)CN1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,C1OC1CN1CCN(CC2CO2)CC1,311.616
COC(=O)c1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)nc1,Cc1ccnc(Oc2ccc(NC(=O)c3cccc(OCC4CO4)c3OCC3CO3)cc2)n1,407.6032
CC(C)N(CCN(C)C)C(=O)C(CCC(=O)O)CCC(=O)O,COC(=O)CNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,345.1319
COCCOc1cccc(CC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)c1,O=C(O)c1cccc(OCCOC(=O)c2cc(OCC3CO3)ccc2OCC2CO2)c1,333.3453
CC=Cc1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1cccc2c1OCO2,439.2008
Cc1ccc(NC(=O)C(C)(C)C)cc1NCC(=O)N(CCC(=O)O)CCC(=O)O,CN(CCCCCOCC1CO1)C(=O)NCc1cccc(COCC2CO2)c1,367.1297
Cc1ccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)cn1,Cc1c(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cccc1C(=O)O,389.1236
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccccc1OCC1CC1,Cc1ccccc1CC(=O)N1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,385.0685
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)Nc2ccc(O)cc2)cc1,Cc1cccc(CC(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)c1,388.4818
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)CC1CCOCC1,COc1cc(C(=O)Nc2ccc(C)cc2OCC2CO2)ccc1OCC1CO1,341.5727
O=C(O)CCCC(=O)N1CCC(c2ccccc2C(=O)O)CC1,COc1ccc(CN(CC2CO2)CC2CO2)c(C)c1,372.5188
CCN(CC)CCCNC(=O)C(CCC(=O)O)CCC(=O)O,COc1ccc(CN(C)C(=O)c2ccccc2OCC2CO2)cc1OCC1CO1,314.2309
CC(C)c1nnc(CCC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)o1,CN(Cc1ccccc1)C(=O)c1c(OCC2CO2)cccc1OCC1CO1,397.0548
O=C(O)CCNC(=O)CNC(=O)C1(C(=O)NCC(=O)NCCC(=O)O)CCC1,COc1cccc(CNC(=O)CN(CC2CO2)CC2CO2)c1,337.5333
CC1(C(=O)O)CCN(C(=O)NCc2cccc(OCC(=O)O)c2)CC1,O=C(NCc1ccc(N2CCCC2=O)cc1)c1c(OCC2CO2)cccc1OCC1CO1,432.0227
CCOC(=O)c1ccc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)nc1C,Cc1cc(NC(=O)Cc2ccc(C)c(OCC3CO3)c2)ccc1OCC1CO1,386.2376
COc1cc(CNC(CC(=O)O)C(=O)O)cc2ccccc12,Cc1ccc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c(N2CCCC2)n1,360.9495
Cc1cc(=O)c(COCC(=O)O)nn1Cc1ccc(COCC(=O)O)cc1,c1ccc(NCCCCCOCC2CO2)c(CN2CCC(COCC3CO3)CC2)c1,293.4234
Cc1cc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)nc(C)n1,COc1ccc(OCC2CO2)c(CNC(=O)c2ccc(C(C)C)cc2OCC2CO2)c1,409.1574
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)Nc2ccc(OC3COC3)cc2)cc1,CCOc1ccc(C(=O)NCC(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)cc1,380.4982
Cc1ccccc1CC(C(=O)O)C(=O)O,Cc1ccc(C(=O)N(C)CCCOc2ccccc2)c(OCC2CO2)c1OCC1CO1,390.383
O=C(NC1CCC(C(=O)O)CC1)c1ccc(C(=O)O)nc1,Cc1ccc(OCC2CO2)cc1NC(=O)c1ccc(OCC2CO2)nn1,431.1928
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)NCc2cccc3ccccc23)cc1,CCOc1ccc(CCC2CCN(C(=O)c3cccc(OCC4CO4)c3OCC3CO3)CC2)cc1,372.0438
Cn1nccc1C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,c1cc(CNCc2ccc(OCC3CO3)cc2)cc(OCC2CO2)c1,354.5095
CC1(C)C(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)C1(C)C,NC(=O)CCNC(=O)c1cccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,368.5429
CC(=O)Nc1cc(C(=O)NC(COCC(=O)O)COCC(=O)O)ccn1,CN(CCN1CCCCC1)C(=O)c1c(OCC2CO2)cccc1OCC1CO1,380.2116
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(O)cc1O,O=C(CCCC1CO1)NCCCNCC1CO1,353.4855
CC(=O)Nc1ccc(CNC(CCCC(=O)O)C(=O)O)cc1,COc1ccc(CNC(=O)c2ccc(C(C)C)nc2OCC2CO2)cc1OCC1CO1,390.8032
CC(C)NC(=O)Nc1cccc(C(=O)N(CCC(=O)O)CCC(=O)O)c1,CCc1cc(OCC2CO2)ccc1NC(=O)c1ccc(OCC2CO2)nc1C,417.5476
CCCCN(C)c1ccc(NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O)cc1,CC(C)c1ccc(NC(=O)c2ccc3ccc(OCC4CO4)cc3c2OCC2CO2)cc1,364.2884
COCC(=O)N(C)CC(=O)NCCNCC(=O)N(CCC(=O)O)CCC(=O)O,COc1ccc(NC(=O)c2ccccc2OCC2CO2)cc1OCC1CO1,355.126
Cc1oc(CNCCCC(=O)O)cc1C(=O)O,O=C(c1cccc(OCC2CO2)c1OCC1CO1)N1CCC(CCO)CC1,340.3603
O=C(O)CCN(CCC(=O)O)C(=O)CCC(=O)c1ccc2c(c1)CCC2,CN(CCC1CO1)C(=O)c1ccc(Oc2ccc(C(=O)N(C)CCC3CO3)cc2)cc1,379.3992
Cc1nnc(N2CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)n1C,COc1ccc(C(C)NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,404.2359
O=C(O)COCCCNC(=O)CN1CCC(COCC(=O)O)CC1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1cccc(COc2ccccc2)c1,345.0615
CC(C)Oc1ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)cn1,COc1ccc(CNC(=O)c2ccc(OCC3CO3)c(OC)c2)c(OCC2CO2)c1,364.9706
CC(=NNc1ccccc1C(=O)O)c1cncc(C(=O)O)c1,Cc1cccc(OCC2CO2)c1C(=O)NCc1cccnc1OCC1CO1,379.8755
CCC(CC)(CO)NC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,Cc1ccc(C)c(C=CC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,373.4995
O=C(O)CCNC(=O)NCc1cccc(C(=O)O)c1,CCC(=O)N1CCCN(C(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)CC1,358.2841
CCOc1ccc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1OCC,CCCCCNC(=O)C1CCN(C(=O)c2c(OCC3CO3)cccc2OCC2CO2)CC1,379.8583
Cc1ccc2cccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)c2n1,COc1ccc(NC(=O)N(CC2CO2)CC2CO2)cn1,384.6941
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)N(CCO)Cc2ccccc2)cc1,CN(C(=O)c1ccccc1OCC1CO1)c1cccc(NC(=O)c2ccccc2OCC2CO2)c1,427.7104
COc1ccc(C(=O)O)cc1CN1CCCCC1CC(=O)O,CN(CCCCCC1CO1)C(=O)c1ccccc1OCC1CO1,336.6183
CN(C)CCOc1ccc(CNC(=O)N(CCC(=O)O)CCC(=O)O)cc1,CCC(=O)Nc1ccc(C)c(NCC(=O)N(CC2CO2)CC2CO2)c1,363.3461
CC1CCN(c2cccc(NC(=O)NC(COCC(=O)O)COCC(=O)O)c2)CC1,COC(=O)c1ccc(C=CC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,361.9762
CN(CCNC(COCC(=O)O)COCC(=O)O)Cc1ccccc1,COc1cc(CN(C(=O)C=Cc2ccc(OCC3CO3)cc2)C2CC2)ccc1OCC1CO1,320.9026
O=C(O)COCC(COCC(=O)O)NCc1cccc(OCCCc2ccccc2)c1,COc1ccc(OCC2CO2)c(CNC(=O)c2cc3c(cc2OCC2CO2)OCO3)c1,326.5081
O=C(O)COCc1ccc(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)cc1COCC(=O)O,O=C(Nc1ccc(COCC2CO2)c(COCC2CO2)c1)c1cccc(C2CC2)c1,415.103
CC(C)(C)c1ncc(C(=O)N(CCC(=O)O)CCC(=O)O)cn1,c1ccc(CCN(CCCC2CO2)CC2CO2)cc1,354.3759
O=C(Nc1ccccc1C(=O)O)c1ccc2c(c1)C(=O)N(c1ccccc1C(=O)O)C2=O,Cc1cccc(C)c1Oc1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,476.2112
Cc1ccc(C(=O)O)cc1NC(=O)C(=O)N1CCC(C(=O)O)C1,O=C(CNC(=O)c1ncccc1OCC1CO1)NCc1ccc(OCC2CO2)cc1,400.4489
O=C(O)CCOCOCCC(=O)O,COc1cccc(Oc2ccc(CNC(=O)c3c(OCC4CO4)cccc3OCC3CO3)cn2)c1,339.1013
O=Cc1cc(C(=O)O)ccc1C(=O)O,Cc1ccc(OCC2CO2)c(CN(C)Cc2cc(C)ccc2OCC2CO2)c1,352.3049
Cc1noc(C)c1CCC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,NC(=O)NC(=O)CCNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,393.541
CN(CCNC(=O)COCC(=O)O)C(=O)COCC(=O)O,O=C(Nc1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cn1)c1ccccc1,385.8604
Cc1ccc(C(=O)N(C)c2ccc(OC(=O)C(CCC(=O)O)CCC(=O)O)cc2)cc1,COc1cc(C)cc(C(=O)N2CCN(C(=O)c3ccccc3OCC3CO3)CC2)c1OCC1CO1,428.4362
Cc1ccc(Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)cc1C,O=C(CCC1CC1)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,399.0914
CC(CC(=O)Nc1cccc(CC(=O)O)c1)(C(=O)O)c1ccccc1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)N1CCN(C2CCC2)CC1,419.3505
CC(C)(CCCC(=O)O)NC(=O)NCCCCCC(=O)O,CC(C)(C)c1ccc(OCC2CO2)c(NC(=O)c2cccc(OCC3CO3)n2)c1,384.5931
COCCN(CC(=O)O)CC(=O)Nc1cc(C(=O)O)ccc1C,Cn1c(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cccc1=O,377.3053
COc1cc(COCC(=O)O)ccc1C(=O)N(C)C1CCC(COCC(=O)O)CC1,CN(C)c1ccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1,396.1843
CC(C)C(=O)N1CCN(C2CN(C(=O)C(CCC(=O)O)CCC(=O)O)C2)CC1,NC(=O)Nc1cccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,429.2096
CN(C)CCOc1ccc(C=CC(=O)N(CCC(=O)O)CCC(=O)O)cc1,CCOc1ccccc1Oc1ccc(CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cn1,325.5235
CCOc1ncccc1C(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1,NC(=O)c1ccc(C(=O)N(CC2CO2)CC2CO2)cn1,417.9023
O=C(O)CCNCCCNC(=O)c1ccccc1OCCC(=O)O,CN1CCN(Cc2cccc(NC(=O)c3c(OCC4CO4)cccc3OCC3CO3)c2)CC1,365.7449
O=C(O)CCC(CCC(=O)O)C(=O)NCc1cccc(NC(=O)Cn2cccn2)c1,CN(C(=O)Cc1ccc(NC(=O)C(CC2CO2)CC2CO2)cc1)c1ccccc1,389.7194
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)NCC=Cc2ccccc2)cc1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)C1CC=CC1,372.5634
COc1ccc(CN(CCC(=O)O)CCC(=O)O)c(O)c1OC,CC(C)CC1CCN(C(=O)c2c(OCC3CO3)cccc2OCC2CO2)CC1,324.2331
O=C(O)CCC(CCC(=O)O)C(=O)Nc1cccc2cccnc12,O=C(CNC(=O)c1ccc(C(=O)NCC(=O)NCC2CO2)nc1)NCC1CO1,370.9424
O=C(O)COCC(COCC(=O)O)NC(=O)C(=O)Nc1ccccc1Cc1ccccc1,O=C(NCCc1ccccn1)N(CC1CO1)CC1CO1,386.0317
CC(=O)c1ccc(C(=O)NC(COCC(=O)O)COCC(=O)O)cc1C,Cc1ccc2nc(C(=O)Nc3ccc(C(=O)N(CC4CO4)CC4CO4)cc3)ccc2c1,398.2461
O=C(O)c1cc(N2CCC(c3ccccc3C(=O)O)CC2)ccn1,O=C(Nc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,471.6168
COCC1CN(C(=O)C(CCC(=O)O)CCC(=O)O)C1,CCN(CC)C(=O)c1ccc(NC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,364.936
CC(C)(COCC(=O)O)C(=O)Nc1ccc(OCCCOCC(=O)O)cc1,CC(=O)c1ccccc1OCCOC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,346.7609
Cc1ccc(OCCNCCNC(=O)C(CCC(=O)O)CCC(=O)O)cc1,COC(=O)c1ccc(OCC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,344.3355
Cc1ccc2nc(C(=O)Nc3ccc(COCC(=O)O)c(COCC(=O)O)c3)ccc2c1,COc1ccc(OCC2CO2)c(C(=O)C=Cc2ccc(OC)c(OCC3CO3)c2)c1,368.334
COC(=O)COc1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)c2ccccc12,COC(=O)C(NC(=O)Cc1cccc(OCC2CO2)c1)c1ccc(OCC2CO2)cc1,394.9289
O=C(O)CCC(CCC(=O)O)C(=O)NCc1ccnc(OCc2ccccc2)c1,CONC(=O)C1CCN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1,402.322
CCC(CC)(CC(=O)Nc1cc2c(cc1C(=O)O)OCO2)C(=O)O,COc1cc(CC(=O)Nc2ccc(C)c(OCC3CO3)c2)cc(OC)c1OCC1CO1,426.0611
COc1cc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)ccc1C,COc1cc(CC(=O)Nc2cc(C)ccc2OCC2CO2)cc(OC)c1OCC1CO1,345.3894
CC(=O)c1ccc2cc(OCC(=O)N(CCC(=O)O)CCC(=O)O)ccc2c1,O=C(NCc1ccc(OCC2CO2)cc1)c1ncccc1OCC1CO1,391.008
CC(=O)Nc1ccc(CCNC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc1,CCOc1c(OC)cc(C=CC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1OC,408.5896
CCOCCNC(=O)CNCCCNC(=O)C(CCC(=O)O)CCC(=O)O,Cc1cc(NC(=O)c2cnc(OCC3CO3)c3ccccc23)cc(OCC2CO2)c1,364.6484
COc1ccc2cc(NC(=O)C(=O)N(CCOCC(=O)O)CCOCC(=O)O)ccc2c1,O=C(NCc1ccc(OCC2CO2)cc1)c1cc(CCc2ccccc2)ccc1OCC1CO1,377.85
CC(C)n1ncc2ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)cc21,Cc1ccccc1N1CCN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1,399.2894
Cc1cc2c(cc1NC(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)OCO2,CCCCNC(=O)N(CC1CO1)CC1CO1,411.4449
O=C(O)CCCCCCCCC(O)CC(=O)O,O=C(C=Cc1cccc(O)c1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,379.7025
Cc1ccccc1Cc1noc(C(CCC(=O)O)CCC(=O)O)n1,N#Cc1cccc(CNC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,349.0981
Cc1ccc(NCCNC(=O)C(CCC(=O)O)CCC(=O)O)nn1,O=C(NCCO)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,411.5202
CN(C)C(=O)c1ccc(NC(=O)COC(=O)C(CCC(=O)O)CCC(=O)O)cc1,O=C(O)CCCOC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,393.3821
O=C(O)CCN(CCC(=O)O)C(=O)CCc1nc2ccccc2o1,CC(C)COc1ncccc1C(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,369.0585
N#Cc1cccnc1N1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,CCC(CC)C(=O)NCc1ccc(OCC2CO2)cc1OCC1CO1,357.1844
COc1cc(NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O)ccc1OC(C)C,O=C(NCc1cccc(OCC2CO2)c1OCC1CO1)C1CCN(Cc2ccccc2)C1,324.5034
O=C(O)CCn1cc2ccc(NC(=O)c3ccccc3NC(=O)CC(=O)O)cc2n1,CCN(Cc1cc(C)ccc1OCC1CO1)c1cccc(OCC2CO2)c1,428.9699
COc1ccccc1Oc1ccc(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)cc1,O=C(CCCNC(=O)NC1CCCCC1)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,370.7096
Cc1ccccc1COc1ccccc1C(=O)N(CCC(=O)O)CCC(=O)O,COC(=O)Cc1cccc(NC(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)c1,389.1984
N#Cc1ccc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)nc1,CCOC(=O)CC1CCN(C(=O)c2c(OCC3CO3)cccc2OCC2CO2)CC1,365.7719
CC(C)(CCOCC(=O)O)CCOCC(=O)O,CCc1ccc(CCNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,336.6204
O=C(O)CCCN1CC(NC(=O)c2ncccc2OCCC(=O)O)C1,CC1CCN(CCc2cccc(NC(=O)C=Cc3ccc(OCC4CO4)c(OCC4CO4)c3)c2)CC1,358.6988
CN(CC(=O)O)C(=O)CCN1CCC(CCC(=O)O)CC1,O=C(CNC(=O)c1ncccc1OCC1CO1)NCCCc1ccc(OCC2CO2)cc1,359.7537
CC1(CNC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CCCCCC1,CCCCCOc1ccc(CN(CCCOCC2CO2)CCOCC2CO2)cc1,329.2041
Cc1cc(C)c2nc(C(=O)O)c(C(=O)O)cc2c1,CCCC(C)C(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,362.339
CC(C)NC(=O)c1ccccc1NC(=O)CN(CCCOCC(=O)O)CCOCC(=O)O,CCOc1ccc(CN2CCN(CC(=O)N(CC3CO3)CC3CO3)CC2)cc1,351.5329
O=C(O)c1ccc(C(=O)NCC2(C(=O)O)CCC2)o1,NC(=O)C1CCN(C(=O)c2ccccc2NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,475.6291
O=C(O)CCN(CCC(=O)O)C(=O)COc1ccc2c(c1)CCNC2=O,COc1cccc(C(=O)NC(C)c2cccc(OCC3CO3)c2)c1OCC1CO1,383.0359
CCc1cncc(C(=O)N(CCC(=O)O)CCC(=O)O)c1,COc1cc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)ccn1,372.1766
O=C(O)CCCN(OCc1ccccc1)C(=O)NC1CCN(CCC(=O)O)CC1,CC(C)NC(=O)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,361.8819
CC(C)(C(=O)O)c1ccc(NC(=O)CC2(C(=O)O)CCCC2)cc1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)N1CCN(C(=O)c2ccccc2)CC1,406.4224
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)c1ccccc1,CCOc1ccc(CN(Cc2ccccc2OCC2CO2)C2CCCC2)c(OCC2CO2)c1,327.3537
O=C(O)CCN(CCC(=O)O)C(=O)CCN1CCOCC1,O=C(NCC1CCN(CCC2CO2)C1)c1ccc(OCC2CO2)cc1,348.6669
